sim	param	true	EMPIRE	rase	ess	mean_a	ratio
41	root_x	0.0930929682252682	0.306896037308936	-131.597699773363	9471.81172486089	0.0870415425058074	1414.61589690556
41	root_y	0.250550253876057	0.349645679016096	-113.186045342124	11330.7148069157	0.0870415425058074	452.749872894222
42	sigma_x	0.146650223992765	0.136502612091555	0.22280325995482	349.617145973669	-1.33080959980619	0.51928346161825
42	sigma_y	0.273125507170334	0.286568595653004	0.364444472673982	414.642697256908	-1.33080959980619	0.334347994260006
42	root_x	2.12818856295112	2.02813589224588	4.41540373668196	321.397379324496	-1.33080959980619	1.07472392886052
42	root_y	0.726323890838003	-0.207589012668447	4.45706711356569	445.809455212967	-1.33080959980619	5.13647323155418
43	sigma_x	0.51297013182193	0.486344988514092	1.03870187028382	30.5917871005036	-4.62448268638586	1.02487787465253
43	sigma_y	0.976298931287602	0.936461746597557	0.908609063934495	80.4571651937448	-4.62448268638586	0.0693331367922661
43	root_x	-0.399756032972514	0.141311002288228	2.01860526455267	4834.73363937146	-4.62448268638586	6.04959299686531
43	root_y	0.109809141969146	0.540548831966007	6.63887571117509	5403.00232197254	-4.62448268638586	59.4583151468433
44	sigma_x	0.0464689412619919	0.0480619706407884	0.115868971535414	102.489642910253	-2.74474670864216	1.49347130338402
44	sigma_y	0.786613711388782	0.773601829974551	0.836376202830663	94.8602648330196	-2.74474670864216	0.0632616628993466
44	root_x	-1.67792006893246	-1.462349710458	-2.46037363381154	1785.58609334486	-2.74474670864216	0.466323503345963
44	root_y	-0.252005699563482	0.132834745517548	-3.95154799060902	2338.5522478788	-2.74474670864216	14.6803913461235
45	sigma_x	0.928643286693841	0.935547535351619	3.97155188089424	531.497844537308	5.62172862197221	3.2767249145081
45	sigma_y	0.0488040912896395	0.0636479927481333	4.90014061300547	697.731176711893	5.62172862197221	99.4042997937287
45	root_x	0.599088582417839	-0.284535375698865	-0.160919930308139	1264.02425747136	5.62172862197221	1.26860790712901
45	root_y	1.52123484758084	1.33635802619682	13.4990290652546	1503.83737467938	5.62172862197221	7.8737311577641
46	sigma_x	0.976849893573672	0.962264539445104	0.725477675555155	98.0451885055881	-4.89364039072088	0.257329421513173
46	sigma_y	0.506124110426754	0.448906022560582	0.304450681089582	82.8739920673212	-4.89364039072088	0.398466354758568
46	root_x	-1.32786083481736	-0.662664634030539	-5.71579909625624	5590.54227506573	-4.89364039072088	3.30451666800039
46	root_y	0.0285133965871366	-0.0250512352518544	0.10542654656191	6640.43523109631	-4.89364039072088	2.6974390700781
47	sigma_x	0.543906844453886	0.396621538280356	0.882648097347947	389.558132970679	1.24677178776806	0.622792774807194
47	sigma_y	0.474626134382561	0.618138034441302	1.76375389806998	586.611231236097	1.24677178776806	2.71609098256766
47	root_x	-2.43092302746036	-1.11208619142241	1.10557809657469	528.316624491246	1.24677178776806	1.45479765672783
47	root_y	0.842149359966928	-0.120513746219203	26.7913530675042	533.187657205206	1.24677178776806	30.8130658777159
48	sigma_x	0.262141732266173	0.259944578604916	0.176637878292116	601.585769020253	-3.28134541446842	0.326174139595744
48	sigma_y	0.593596452148631	0.589350209379585	0.41712808983225	826.626343300649	-3.28134541446842	0.297286753783014
48	root_x	-0.624239304716556	0.0751048994480107	-0.226811292468809	18101.5673515974	-3.28134541446842	0.636659706053281
48	root_y	1.40266032522913	0.29605925993922	2.06561194834769	27013.4139075239	-3.28134541446842	0.472638750233603
49	sigma_x	0.3139867647551	0.238648686012035	0.56554014157896	9.02915060761621	4.399883379499	0.801159173126497
49	sigma_y	0.608560798456892	0.61855861487308	0.572987441561053	16.2551378566354	4.399883379499	0.0584548938841293
49	root_x	-0.0297774819642391	0.262174339190972	-2.44443244208682	8048.94731295521	4.399883379499	81.0899646592828
49	root_y	0.571071850851613	0.651783481768822	6.46759152818833	7890.99678811692	4.399883379499	10.3253551519717
